ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11455361,JB447496,09/21/2018 11:30:00 AM,077XX S PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0611,006,17,71,05,1166355,1853408,2018,09/28/2018 04:05:23 PM,41.75332254,-87.665941524,"(41.75332254, -87.665941524)"
11454362,JB444787,09/21/2018 11:30:00 AM,003XX E 95TH ST,031A,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,false,false,0633,006,6,49,03,1180356,1842062,2018,09/28/2018 04:05:23 PM,41.721878286,-87.614980432,"(41.721878286, -87.614980432)"
11453427,JB444963,09/21/2018 11:40:00 AM,011XX N MOZART ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1211,012,26,24,05,1157182,1907362,2018,09/28/2018 04:05:23 PM,41.901569267,-87.698095384,"(41.901569267, -87.698095384)"
11454363,JB444900,09/21/2018 12:00:00 PM,041XX W WASHINGTON BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1115,011,28,26,05,1148710,1900169,2018,09/28/2018 04:05:23 PM,41.881998832,-87.729400168,"(41.881998832, -87.729400168)"
11453385,JB444890,09/21/2018 12:00:00 PM,028XX S TRIPP AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1031,010,22,30,05,1148513,1884874,2018,09/28/2018 04:05:23 PM,41.840031277,-87.730517897,"(41.840031277, -87.730517897)"
11453463,JB444921,09/21/2018 12:45:00 PM,015XX N KEDZIE AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,1422,014,26,23,05,1154737,1910206,2018,09/28/2018 04:05:23 PM,41.909422786,-87.706999903,"(41.909422786, -87.706999903)"
11453480,JB444932,09/21/2018 12:50:00 PM,021XX W DIVISION ST,0620,BURGLARY,UNLAWFUL ENTRY,CLEANING STORE,false,false,1212,012,32,24,05,1161857,1907965,2018,09/28/2018 04:05:23 PM,41.903127668,-87.680906738,"(41.903127668, -87.680906738)"
11456472,JB448885,09/21/2018 02:30:00 PM,004XX W 123RD ST,0610,BURGLARY,FORCIBLE ENTRY,PARK PROPERTY,false,false,0523,005,34,53,05,1175765,1823350,2018,09/28/2018 04:05:23 PM,41.670633685,-87.632354229,"(41.670633685, -87.632354229)"
11454282,JB445633,09/21/2018 03:00:00 PM,058XX W ARTHINGTON ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1513,015,29,25,05,1137659,1895421,2018,09/29/2018 03:54:15 PM,41.869175913,-87.770094311,"(41.869175913, -87.770094311)"
11453631,JB445133,09/21/2018 03:20:00 PM,056XX S KILDARE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0813,008,13,62,05,1148660,1866926,2018,09/28/2018 04:05:23 PM,41.790776539,-87.730440548,"(41.790776539, -87.730440548)"
11456084,JB448446,09/21/2018 04:00:00 PM,007XX S WABASH AVE,0620,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,false,false,0123,001,2,32,05,1176909,1896905,2018,09/28/2018 04:05:23 PM,41.872451006,-87.625953101,"(41.872451006, -87.625953101)"
11456199,JB448559,09/21/2018 05:00:00 PM,045XX N SHERIDAN RD,0620,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,false,false,1914,019,46,3,05,1168796,1930171,2018,09/28/2018 04:05:23 PM,41.963914345,-87.654772932,"(41.963914345, -87.654772932)"
11454405,JB446087,09/21/2018 05:00:00 PM,006XX E BOWEN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0214,002,4,38,05,1181269,1877620,2018,09/28/2018 04:05:23 PM,41.819432033,-87.610541738,"(41.819432033, -87.610541738)"
11454374,JB445941,09/21/2018 05:00:00 PM,103XX S WOODLAWN AVE,0620,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,false,false,0512,005,9,50,05,1186052,1836549,2018,09/28/2018 04:05:23 PM,41.70661765,-87.594290476,"(41.70661765, -87.594290476)"
11453831,JB445302,09/21/2018 05:00:00 PM,057XX N SHERIDAN RD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2022,020,48,77,05,1168598,1938218,2018,09/28/2018 04:05:23 PM,41.985999837,-87.655266727,"(41.985999837, -87.655266727)"
11459641,JB453122,09/21/2018 05:30:00 PM,010XX N CLEVELAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1823,018,27,8,05,1172696,1907201,2018,09/30/2018 03:52:49 PM,41.900798101,-87.641115817,"(41.900798101, -87.641115817)"
11454852,JB446726,09/21/2018 05:30:00 PM,047XX S SHIELDS AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0935,009,3,37,05,1174753,1873557,2018,09/28/2018 04:05:23 PM,41.808430707,-87.634566043,"(41.808430707, -87.634566043)"
11455289,JB446141,09/21/2018 05:45:00 PM,017XX E 67TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0332,003,5,43,05,,,2018,09/28/2018 04:05:23 PM,,,
11454311,JB446066,09/21/2018 06:00:00 PM,010XX N HARDING AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1112,011,27,23,05,1149865,1906667,2018,09/28/2018 04:05:23 PM,41.899807648,-87.724989817,"(41.899807648, -87.724989817)"
11454225,JB445960,09/21/2018 06:00:00 PM,025XX S EMERALD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0914,009,11,60,05,1171681,1887074,2018,09/28/2018 04:05:23 PM,41.845590602,-87.645436421,"(41.845590602, -87.645436421)"
11455124,JB445463,09/21/2018 06:30:00 PM,039XX W THOMAS ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,1112,011,27,23,03,1149730,1907048,2018,09/28/2018 04:05:23 PM,41.900855777,-87.725475762,"(41.900855777, -87.725475762)"
11454062,JB445769,09/21/2018 06:30:00 PM,025XX E 97TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0431,004,7,51,05,1194873,1840817,2018,09/28/2018 04:05:23 PM,41.718117177,-87.561848779,"(41.718117177, -87.561848779)"
11454578,JB445526,09/21/2018 07:00:00 PM,026XX N MASON AVE,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,SIDEWALK,false,false,2514,025,30,19,03,1136279,1916908,2018,09/28/2018 04:05:23 PM,41.928163691,-87.774647025,"(41.928163691, -87.774647025)"
11453862,JB445512,09/21/2018 07:11:00 PM,005XX N LA SALLE DR,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1831,018,42,8,03,1175049,1903797,2018,09/28/2018 04:05:23 PM,41.891404922,-87.632575298,"(41.891404922, -87.632575298)"
11454003,JB445554,09/21/2018 07:22:00 PM,009XX N CLARK ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1832,018,42,8,03,1175371,1906595,2018,10/02/2018 04:00:12 PM,41.899075558,-87.631308677,"(41.899075558, -87.631308677)"
11455354,JB447523,09/21/2018 08:00:00 PM,056XX N RIDGE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2013,020,48,77,05,1166577,1937926,2018,09/28/2018 04:05:23 PM,41.985242246,-87.66270826,"(41.985242246, -87.66270826)"
11454415,JB446261,09/21/2018 08:30:00 PM,082XX S ELLIS AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0631,006,8,44,05,1184331,1850524,2018,09/28/2018 04:05:23 PM,41.745007012,-87.600156778,"(41.745007012, -87.600156778)"
11453993,JB445677,09/21/2018 08:45:00 PM,044XX W DEMING PL,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,2524,025,31,20,03,1146305,1916672,2018,09/28/2018 04:05:23 PM,41.92733091,-87.737810697,"(41.92733091, -87.737810697)"
11454557,JB446350,09/21/2018 09:00:00 PM,031XX N NEWCASTLE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2511,025,36,18,05,1130206,1920091,2018,09/28/2018 04:05:23 PM,41.937004641,-87.796890342,"(41.937004641, -87.796890342)"
11453981,JB445645,09/21/2018 09:00:00 PM,035XX W 26TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1024,010,22,30,03,1153009,1886496,2018,09/28/2018 04:05:23 PM,41.84439447,-87.713976387,"(41.84439447, -87.713976387)"
11454327,JB445917,09/21/2018 09:15:00 PM,052XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,2013,020,48,77,05,1167365,1935037,2018,09/28/2018 04:05:23 PM,41.977297784,-87.659893615,"(41.977297784, -87.659893615)"
11459505,JB452862,09/21/2018 09:30:00 PM,009XX W 18TH ST,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1235,012,25,31,05,1170565,1891607,2018,09/30/2018 03:52:49 PM,41.858053989,-87.64939951,"(41.858053989, -87.64939951)"
11454007,JB445688,09/21/2018 09:30:00 PM,034XX W FLOURNOY ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1133,011,24,27,03,1153505,1896818,2018,09/28/2018 04:05:23 PM,41.87270939,-87.711881958,"(41.87270939, -87.711881958)"
11457236,JB449953,09/21/2018 10:00:00 PM,092XX S MARSHFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2221,022,21,73,05,1166959,1843520,2018,09/28/2018 04:05:23 PM,41.726175551,-87.664009912,"(41.726175551, -87.664009912)"
11454495,JB445964,09/21/2018 10:00:00 PM,064XX S WOLCOTT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,false,false,0726,007,15,67,03,1164792,1861919,2018,09/28/2018 04:05:23 PM,41.776711023,-87.671429342,"(41.776711023, -87.671429342)"
11454055,JB445681,09/21/2018 10:40:00 PM,062XX S SACRAMENTO AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0823,008,15,66,03,1157455,1863083,2018,09/28/2018 04:05:23 PM,41.780057027,-87.69829515,"(41.780057027, -87.69829515)"
11454196,JB445933,09/21/2018 11:00:00 PM,026XX N HARDING AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2524,025,30,22,05,1149602,1917325,2018,09/28/2018 04:05:23 PM,41.929059324,-87.725678468,"(41.929059324, -87.725678468)"
11454022,JB445736,09/21/2018 11:45:00 PM,001XX N LONG AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1523,015,28,25,03,1140311,1900633,2018,09/28/2018 04:05:23 PM,41.883430157,-87.76023023,"(41.883430157, -87.76023023)"
11454119,JB445754,09/22/2018 12:15:00 AM,007XX S CALIFORNIA AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1135,011,2,27,03,1157822,1896489,2018,09/29/2018 03:59:11 PM,41.87171972,-87.696041188,"(41.87171972, -87.696041188)"
11454145,JB445768,09/22/2018 12:40:00 AM,020XX S WENTWORTH AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,0914,009,25,34,03,1175358,1890525,2018,09/29/2018 03:59:11 PM,41.854978789,-87.631838845,"(41.854978789, -87.631838845)"
11454118,JB445765,09/22/2018 12:50:00 AM,005XX S KOSTNER AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1131,011,24,26,03,1147140,1897299,2018,09/29/2018 03:59:11 PM,41.874153389,-87.735238688,"(41.874153389, -87.735238688)"
11455927,JB445925,09/22/2018 01:09:00 AM,008XX W 115TH ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0524,005,34,53,05,,,2018,09/29/2018 03:59:11 PM,,,
11454513,JB446367,09/22/2018 01:40:00 AM,040XX W IRVING PARK RD,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1732,017,39,16,05,1148845,1926278,2018,09/29/2018 03:59:11 PM,41.953641789,-87.728227991,"(41.953641789, -87.728227991)"
11454969,JB445805,09/22/2018 01:50:00 AM,002XX W GARFIELD BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0935,009,3,37,03,1175647,1868500,2018,09/29/2018 03:59:11 PM,41.794533814,-87.631438536,"(41.794533814, -87.631438536)"
11454952,JB446925,09/22/2018 02:00:00 AM,004XX E ILLINOIS ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1834,018,42,8,03,1179445,1903713,2018,09/29/2018 03:59:11 PM,41.891074771,-87.616433649,"(41.891074771, -87.616433649)"
11454463,JB446023,09/22/2018 03:00:00 AM,101XX S SANGAMON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2232,022,34,73,05,1171773,1837524,2018,09/29/2018 03:59:11 PM,41.709617582,-87.646551051,"(41.709617582, -87.646551051)"
11454532,JB446036,09/22/2018 03:20:00 AM,007XX W 117TH ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0524,005,34,53,05,1173349,1827416,2018,09/29/2018 03:59:11 PM,41.681845041,-87.641077038,"(41.681845041, -87.641077038)"
11454277,JB445998,09/22/2018 03:45:00 AM,008XX S FRANCISCO AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1135,011,28,27,03,1157164,1896152,2018,09/29/2018 03:59:11 PM,41.870808338,-87.698466128,"(41.870808338, -87.698466128)"
11457708,JB450473,09/22/2018 04:00:00 AM,103XX S COMMERCIAL AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,false,false,0431,004,10,51,05,1197147,1836943,2018,09/29/2018 03:59:11 PM,41.707430348,-87.553648636,"(41.707430348, -87.553648636)"
11454810,JB446602,09/22/2018 04:00:00 AM,039XX W FILLMORE ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1132,011,24,29,03,1150283,1895082,2018,09/29/2018 03:59:11 PM,41.86800901,-87.723756743,"(41.86800901, -87.723756743)"
11454883,JB445861,09/22/2018 04:04:00 AM,082XX S ARTESIAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0835,008,18,70,05,1161460,1849844,2018,09/29/2018 03:59:11 PM,41.743645179,-87.683978521,"(41.743645179, -87.683978521)"
11454150,JB445868,09/22/2018 04:15:00 AM,026XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0133,001,4,35,03,1179249,1887060,2018,09/29/2018 03:59:11 PM,41.845382483,-87.617663323,"(41.845382483, -87.617663323)"
11454152,JB445886,09/22/2018 04:26:00 AM,007XX N MENARD AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",false,false,1511,015,29,25,03,1137593,1904518,2018,09/29/2018 03:59:11 PM,41.894140473,-87.770117439,"(41.894140473, -87.770117439)"
11455126,JB446131,09/22/2018 05:34:00 AM,012XX W BERWYN AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,2013,020,48,77,05,1167216,1935340,2018,09/29/2018 03:59:11 PM,41.978132438,-87.660432801,"(41.978132438, -87.660432801)"
11454234,JB445902,09/22/2018 05:45:00 AM,076XX S LAFLIN ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0612,006,17,71,05,1167439,1854167,2018,09/29/2018 03:59:11 PM,41.755382196,-87.661947357,"(41.755382196, -87.661947357)"
11454366,JB445905,09/22/2018 05:50:00 AM,019XX E 87TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0412,004,8,45,03,1190826,1847679,2018,09/29/2018 03:59:11 PM,41.737045744,-87.576450164,"(41.737045744, -87.576450164)"
11454198,JB445908,09/22/2018 05:50:00 AM,022XX W LAKE ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1223,012,2,28,03,1161510,1901274,2018,09/29/2018 03:59:11 PM,41.884774252,-87.682367807,"(41.884774252, -87.682367807)"
11454502,JB446170,09/22/2018 07:04:00 AM,049XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,2033,020,48,3,05,1167411,1933417,2018,09/29/2018 03:59:11 PM,41.972851462,-87.659771295,"(41.972851462, -87.659771295)"
11454247,JB445937,09/22/2018 07:25:00 AM,052XX N OAK PARK AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1613,016,41,10,05,1130264,1934367,2018,09/29/2018 03:59:11 PM,41.976178538,-87.796348413,"(41.976178538, -87.796348413)"
11454290,JB445956,09/22/2018 07:38:00 AM,040XX S ROCKWELL ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,false,false,0921,009,12,58,03,1159708,1877474,2018,09/29/2018 03:59:11 PM,41.81950186,-87.689640166,"(41.81950186, -87.689640166)"
11456356,JB445995,09/22/2018 07:45:00 AM,048XX S WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,false,false,0922,009,12,61,03,,,2018,09/29/2018 03:59:11 PM,,,
11454825,JB446705,09/22/2018 08:15:00 AM,062XX N CLAREMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2413,024,50,2,05,1159519,1941351,2018,09/29/2018 03:59:11 PM,41.994789292,-87.688572146,"(41.994789292, -87.688572146)"
11454217,JB445982,09/22/2018 08:15:00 AM,119XX S YALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0522,005,9,53,05,1176762,1825699,2018,09/29/2018 03:59:11 PM,41.677057396,-87.628634988,"(41.677057396, -87.628634988)"
11459938,JB453161,09/22/2018 09:00:00 AM,069XX N KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,2411,024,50,2,05,1153857,1945811,2018,09/30/2018 03:52:49 PM,42.007142825,-87.709280128,"(42.007142825, -87.709280128)"
11454472,JB446173,09/22/2018 09:00:00 AM,011XX N LAWLER AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,1531,015,37,25,03,1142487,1907155,2018,09/29/2018 03:59:11 PM,41.901287144,-87.752077454,"(41.901287144, -87.752077454)"
11455199,JB446384,09/22/2018 09:26:00 AM,064XX N CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE PORCH/HALLWAY,false,false,2412,024,50,2,05,1158483,1942707,2018,09/29/2018 03:59:11 PM,41.998531549,-87.692345704,"(41.998531549, -87.692345704)"
11454727,JB446743,09/22/2018 10:30:00 AM,047XX N PAULINA ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1912,019,47,3,05,1164376,1931495,2018,09/29/2018 03:59:11 PM,41.967642357,-87.670986214,"(41.967642357, -87.670986214)"
11454401,JB446169,09/22/2018 10:45:00 AM,001XX W 87TH ST,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,RESTAURANT,false,false,0622,006,21,44,03,1176778,1847275,2018,09/29/2018 03:59:11 PM,41.736264617,-87.627929503,"(41.736264617, -87.627929503)"
11454842,JB446717,09/22/2018 11:00:00 AM,017XX W 71ST ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0735,007,17,67,05,1166085,1857616,2018,09/29/2018 03:59:11 PM,41.764875615,-87.666811496,"(41.764875615, -87.666811496)"
11454765,JB446744,09/22/2018 11:00:00 AM,102XX S OAKLEY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2213,022,19,72,05,1162636,1836625,2018,09/29/2018 03:59:11 PM,41.707345681,-87.680037133,"(41.707345681, -87.680037133)"
11454924,JB446378,09/22/2018 11:15:00 AM,102XX S OAKLEY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2213,022,19,72,05,1162635,1836659,2018,09/29/2018 03:59:11 PM,41.707439004,-87.680039851,"(41.707439004, -87.680039851)"
11454429,JB446203,09/22/2018 11:15:00 AM,073XX S CHAMPLAIN AVE,0325,ROBBERY,VEHICULAR HIJACKING,ALLEY,false,false,0323,003,6,69,03,1181837,1856400,2018,09/29/2018 03:59:11 PM,41.761189334,-87.609113844,"(41.761189334, -87.609113844)"
11455447,JB446301,09/22/2018 11:21:00 AM,065XX S MORGAN ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0724,007,17,68,05,,,2018,09/29/2018 03:59:11 PM,,,
11454409,JB446211,09/22/2018 11:34:00 AM,056XX S WABASH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,false,true,0225,002,20,40,03,1177676,1867664,2018,09/29/2018 03:59:11 PM,41.792194049,-87.624023589,"(41.792194049, -87.624023589)"
11454607,JB446446,09/22/2018 11:45:00 AM,048XX N RAVENSWOOD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2032,020,47,3,05,1163496,1932453,2018,09/29/2018 03:59:11 PM,41.970289771,-87.674194782,"(41.970289771, -87.674194782)"
11460775,JB454427,09/22/2018 12:00:00 PM,014XX N SEDGWICK ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1821,018,27,8,05,,,2018,09/29/2018 03:59:11 PM,,,
11454490,JB446303,09/22/2018 12:50:00 PM,046XX W 61ST ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,0813,008,13,64,03,1146269,1863753,2018,09/29/2018 03:59:11 PM,41.782114987,-87.739288292,"(41.782114987, -87.739288292)"
11454633,JB446570,09/22/2018 01:53:00 PM,085XX S CICERO AVE,0620,BURGLARY,UNLAWFUL ENTRY,HOTEL/MOTEL,false,false,0834,008,18,70,05,1145925,1847569,2018,09/29/2018 03:59:11 PM,41.737709752,-87.740958098,"(41.737709752, -87.740958098)"
11455434,JB446862,09/22/2018 02:00:00 PM,016XX W JULIAN ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1433,014,1,24,05,1165217,1909893,2018,09/29/2018 03:59:11 PM,41.908347446,-87.668509926,"(41.908347446, -87.668509926)"
11454683,JB446421,09/22/2018 02:15:00 PM,011XX S CANAL ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,DEPARTMENT STORE,false,false,0124,001,2,28,03,1173303,1895451,2018,09/29/2018 03:59:11 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)"
11454851,JB446491,09/22/2018 03:30:00 PM,063XX S ASHLAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0725,007,16,67,03,1166755,1862773,2018,09/29/2018 03:59:11 PM,41.779012821,-87.664208692,"(41.779012821, -87.664208692)"
11454903,JB446530,09/22/2018 03:35:00 PM,054XX W KINZIE ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1523,015,28,25,03,1139900,1902195,2018,09/29/2018 03:59:11 PM,41.887724004,-87.761701265,"(41.887724004, -87.761701265)"
11454894,JB446830,09/22/2018 03:50:00 PM,073XX S VERNON AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0323,003,6,69,05,1180517,1856398,2018,09/29/2018 03:59:11 PM,41.76121424,-87.613951758,"(41.76121424, -87.613951758)"
11454873,JB446876,09/22/2018 04:00:00 PM,003XX N HAMLIN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1122,011,27,26,05,1151008,1901637,2018,09/29/2018 03:59:11 PM,41.885982495,-87.720923403,"(41.885982495, -87.720923403)"
11456224,JB448689,09/22/2018 05:00:00 PM,046XX N LEAMINGTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1623,016,45,15,05,1141207,1930325,2018,09/29/2018 03:59:11 PM,41.964891667,-87.756206184,"(41.964891667, -87.756206184)"
11455054,JB446932,09/22/2018 05:00:00 PM,090XX S OAKLEY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2221,022,19,72,05,1162621,1844565,2018,09/29/2018 03:59:11 PM,41.72913466,-87.679871372,"(41.72913466, -87.679871372)"
11454981,JB446996,09/22/2018 05:00:00 PM,063XX S KILDARE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0813,008,13,65,05,1148798,1862121,2018,09/29/2018 03:59:11 PM,41.777588197,-87.730058145,"(41.777588197, -87.730058145)"
11454929,JB446714,09/22/2018 05:45:00 PM,007XX W 116TH PL,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,0524,005,34,53,03,1173370,1827811,2018,09/29/2018 03:59:11 PM,41.682928521,-87.640988547,"(41.682928521, -87.640988547)"
11455432,JB447521,09/22/2018 06:30:00 PM,006XX N LEAMINGTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1532,015,28,25,05,1141914,1903741,2018,09/29/2018 03:59:11 PM,41.891929361,-87.754266802,"(41.891929361, -87.754266802)"
11454849,JB446739,09/22/2018 06:39:00 PM,070XX S HONORE ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0735,007,17,67,03,1165237,1857906,2018,09/29/2018 03:59:11 PM,41.765689404,-87.669911467,"(41.765689404, -87.669911467)"
11454878,JB446855,09/22/2018 07:30:00 PM,079XX S LOOMIS BLVD,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,0612,006,21,71,05,1168378,1852055,2018,09/29/2018 03:59:11 PM,41.74956642,-87.658566863,"(41.74956642, -87.658566863)"
11454845,JB446807,09/22/2018 07:42:00 PM,011XX N CLARK ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,CTA PLATFORM,false,false,1824,018,42,8,03,1175325,1908184,2018,09/29/2018 03:59:11 PM,41.903436885,-87.63142988,"(41.903436885, -87.63142988)"
11454898,JB446829,09/22/2018 08:05:00 PM,039XX N PULASKI RD,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,STREET,false,false,1732,017,39,16,03,1149025,1925831,2018,09/29/2018 03:59:11 PM,41.952411697,-87.727577903,"(41.952411697, -87.727577903)"
11454877,JB446861,09/22/2018 08:10:00 PM,004XX E 79TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0624,006,6,69,03,1180467,1852722,2018,09/29/2018 03:59:11 PM,41.751128044,-87.614247622,"(41.751128044, -87.614247622)"
11455863,JB446886,09/22/2018 08:40:00 PM,016XX W CHICAGO AVE,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,ALLEY,false,false,1213,012,1,24,03,,,2018,09/29/2018 03:59:11 PM,,,
11455187,JB447298,09/22/2018 09:00:00 PM,053XX S MOZART ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0923,009,14,63,05,1158282,1869098,2018,09/29/2018 03:59:11 PM,41.796546225,-87.695099522,"(41.796546225, -87.695099522)"
11454960,JB446971,09/22/2018 09:38:00 PM,044XX S LAVERGNE AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,0814,008,23,56,03,1143776,1874521,2018,09/29/2018 03:59:11 PM,41.811711026,-87.748159706,"(41.811711026, -87.748159706)"
11455047,JB447082,09/22/2018 10:30:00 PM,025XX W FOSTER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2011,020,40,4,05,1158379,1934446,2018,09/29/2018 03:59:11 PM,41.975865148,-87.692955515,"(41.975865148, -87.692955515)"
